filename,class,xmin,ymin,xmax,ymax
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,102,229,112,246
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,250,231,264,245
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,260,279,272,292
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,288,226,294,238
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,263,208,274,220
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,292,206,300,218
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,54,201,66,219
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,24,194,33,209
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,0,220,9,235
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,Mask,6,188,16,198
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,Mask,46,190,58,201
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,79,202,91,224
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,157,169,168,183
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,184,171,191,180
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,175,214,185,229
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,160,206,171,219
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,Mask,135,219,147,232
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,117,211,128,227
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,284,160,292,170
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,280,178,289,190
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,181,153,189,167
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,147,146,157,161
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,162,132,172,147
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,187,116,195,130
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,196,135,208,150
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,215,135,223,148
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,284,130,295,144
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,272,108,280,124
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,249,93,256,105
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,217,84,223,97
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,209,81,216,91
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,194,82,203,92
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,270,76,280,87
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,260,96,270,111
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,127,101,138,117
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,144,100,154,113
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,175,107,185,119
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,166,94,172,106
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,74,113,83,127
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,84,120,92,135
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,143,176,150,188
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,129,185,138,199
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,115,190,127,202
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,77,171,89,184
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,65,163,72,172
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,37,168,46,180
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,21,175,33,188
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,0,163,8,174
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,29,147,41,159
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,51,117,60,130
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,21,127,29,142
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,34,86,43,101
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,74,83,83,92
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,104,105,113,117
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,127,124,137,137
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,247,124,255,139
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,216,115,226,127
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,244,65,251,75
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,229,59,236,68
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,288,68,297,79
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,Mask,269,28,277,37
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,124,139,136,158
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,21,78,29,87
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,152,74,163,84
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,111,89,118,101
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,112,159,121,177
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,123,157,132,173
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,65,230,77,250
1050_jpg.rf.b2077b40f215d5e2f31a12219ad6853e.jpg,None,208,163,230,190
1051_jpg.rf.f77616982ae0e19f6d865c5409e36ffa.jpg,None,173,91,200,141
1051_jpg.rf.f77616982ae0e19f6d865c5409e36ffa.jpg,None,44,20,75,54
1051_jpg.rf.f77616982ae0e19f6d865c5409e36ffa.jpg,None,119,51,151,104
1052_jpg.rf.531b73db976d91464e5772ad260ad3a3.jpg,Mask,219,45,252,78
1052_jpg.rf.531b73db976d91464e5772ad260ad3a3.jpg,Mask,30,59,55,88
1052_jpg.rf.531b73db976d91464e5772ad260ad3a3.jpg,None,120,48,147,103
1053_jpg.rf.8aaccd6bca96e39ac1980aea4755fd62.jpg,Mask,70,101,242,194
1055_jpg.rf.8bf2236a6950c09e350d06194d01b0bf.jpg,Mask,233,122,248,135
1055_jpg.rf.8bf2236a6950c09e350d06194d01b0bf.jpg,Mask,92,144,109,158
1056_jpg.rf.be312fea7f5d3c02674e7e693a89ce2a.jpg,Mask,239,88,271,123
1056_jpg.rf.be312fea7f5d3c02674e7e693a89ce2a.jpg,Mask,36,100,69,132
1057_jpg.rf.25ec31d0c85c8eb66b83082f2d732503.jpg,None,180,52,247,150
1057_jpg.rf.25ec31d0c85c8eb66b83082f2d732503.jpg,None,11,3,96,149
1058_jpg.rf.7aff2899b21c85d4131d7b8c81dfeb0b.jpg,Mask,82,78,108,108
1058_jpg.rf.7aff2899b21c85d4131d7b8c81dfeb0b.jpg,Mask,139,84,168,106
1059_jpg.rf.a19ff1054fdae7a91f5aaf33c571cc3b.jpg,None,140,165,161,208
1059_jpg.rf.a19ff1054fdae7a91f5aaf33c571cc3b.jpg,None,23,140,38,165
1059_jpg.rf.a19ff1054fdae7a91f5aaf33c571cc3b.jpg,Mask,220,191,228,199
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,Mask,82,91,94,100
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,Mask,147,118,170,138
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,Mask,206,92,219,109
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,Mask,231,97,243,108
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,Mask,260,126,285,146
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,Mask,75,122,90,135
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,Mask,91,117,102,128
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,Mask,112,104,126,119
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,Mask,5,114,23,136
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,Mask,25,102,34,118
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,Mask,0,102,7,113
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,Mask,68,101,75,108
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,None,44,73,57,92
1060_jpg.rf.384039d0a982fcc5fc75833014a76f50.jpg,None,145,53,171,91
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,Mask,28,158,36,167
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,Mask,161,165,171,174
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,None,134,169,141,181
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,Mask,49,196,66,213
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,Mask,2,209,29,232
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,None,98,154,105,163
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,Mask,141,171,148,175
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,Mask,146,162,149,167
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,Mask,84,168,90,174
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,Mask,76,170,82,176
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,Mask,67,166,72,174
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,Mask,259,171,262,174
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,Helmet,268,166,273,173
1061_jpg.rf.aba02608397197f8326377e89c80e082.jpg,Helmet,287,164,295,174
1062_jpg.rf.650f1474a2391baf13b13467c7909d02.jpg,Mask,215,38,236,59
1062_jpg.rf.650f1474a2391baf13b13467c7909d02.jpg,Mask,138,54,160,81
1062_jpg.rf.650f1474a2391baf13b13467c7909d02.jpg,Mask,165,58,187,78
1063_jpg.rf.85ecb6dfe7e11e878a19b14b2017a7c7.jpg,Mask,137,72,151,92
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,None,116,63,134,103
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,None,36,45,50,76
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,163,92,174,115
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,225,87,244,110
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,283,89,299,114
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,265,11,280,30
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,223,23,241,40
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,196,50,206,69
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,158,56,174,75
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,142,65,160,85
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,141,8,159,29
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,125,36,143,56
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,101,49,119,71
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,79,45,95,66
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,61,91,79,109
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,0,54,10,75
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,44,33,61,59
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,101,0,116,17
1064_jpg.rf.4850129c3b010f183046ebfecb00ba09.jpg,Mask,252,61,270,82
1065_jpg.rf.db4c44ce7ca00384042e09b374637293.jpg,Mask,101,7,109,14
1065_jpg.rf.db4c44ce7ca00384042e09b374637293.jpg,Mask,43,103,58,115
1065_jpg.rf.db4c44ce7ca00384042e09b374637293.jpg,Mask,121,117,134,128
1065_jpg.rf.db4c44ce7ca00384042e09b374637293.jpg,Mask,156,122,170,132
1065_jpg.rf.db4c44ce7ca00384042e09b374637293.jpg,Mask,193,134,204,144
1065_jpg.rf.db4c44ce7ca00384042e09b374637293.jpg,Mask,217,134,230,147
1065_jpg.rf.db4c44ce7ca00384042e09b374637293.jpg,Mask,231,77,248,88
1065_jpg.rf.db4c44ce7ca00384042e09b374637293.jpg,Mask,177,72,187,82
1065_jpg.rf.db4c44ce7ca00384042e09b374637293.jpg,Mask,133,73,149,83
1066_jpg.rf.9ad7b0b40e8081a6caf117a0a653cb08.jpg,Mask,219,96,244,116
1066_jpg.rf.9ad7b0b40e8081a6caf117a0a653cb08.jpg,Mask,98,112,110,128
1066_jpg.rf.9ad7b0b40e8081a6caf117a0a653cb08.jpg,Mask,138,114,156,132
1066_jpg.rf.9ad7b0b40e8081a6caf117a0a653cb08.jpg,Mask,192,123,211,142
1066_jpg.rf.9ad7b0b40e8081a6caf117a0a653cb08.jpg,Mask,116,126,137,147
1066_jpg.rf.9ad7b0b40e8081a6caf117a0a653cb08.jpg,Mask,152,154,174,175
1066_jpg.rf.9ad7b0b40e8081a6caf117a0a653cb08.jpg,Mask,97,167,109,184
1067_jpg.rf.334480389d797be45e48fdf91427ac5f.jpg,None,88,38,197,158
1068_jpg.rf.e46a87236dce0ebb7656ed918af64e90.jpg,Mask,91,102,97,110
1068_jpg.rf.e46a87236dce0ebb7656ed918af64e90.jpg,Mask,265,99,277,114
1068_jpg.rf.e46a87236dce0ebb7656ed918af64e90.jpg,Mask,144,109,153,118
1068_jpg.rf.e46a87236dce0ebb7656ed918af64e90.jpg,Mask,28,113,38,124
1068_jpg.rf.e46a87236dce0ebb7656ed918af64e90.jpg,Mask,166,120,176,134
1068_jpg.rf.e46a87236dce0ebb7656ed918af64e90.jpg,Mask,69,130,84,144
1069_jpg.rf.ee58df154c98a81a34983aff4f0e9988.jpg,Mask,96,77,127,134
1069_jpg.rf.ee58df154c98a81a34983aff4f0e9988.jpg,Mask,26,73,93,160
1069_jpg.rf.ee58df154c98a81a34983aff4f0e9988.jpg,None,226,167,250,211
1069_jpg.rf.ee58df154c98a81a34983aff4f0e9988.jpg,Mask,178,186,208,212
1069_jpg.rf.ee58df154c98a81a34983aff4f0e9988.jpg,Mask,163,194,182,218
1069_jpg.rf.ee58df154c98a81a34983aff4f0e9988.jpg,None,246,59,267,94
1070_jpg.rf.41c0346dabeb3305a7980997580dd7ef.jpg,Mask,89,197,113,227
1070_jpg.rf.41c0346dabeb3305a7980997580dd7ef.jpg,Mask,14,213,23,222
1070_jpg.rf.41c0346dabeb3305a7980997580dd7ef.jpg,None,172,193,192,221
1071_jpg.rf.7ba506278ba6df6b863464e45b57d020.jpg,Mask,6,1,148,219
1072_jpg.rf.7763da52175fe1db376bda8c926e21c8.jpg,None,193,98,218,136
1072_jpg.rf.7763da52175fe1db376bda8c926e21c8.jpg,None,135,104,164,146
1072_jpg.rf.7763da52175fe1db376bda8c926e21c8.jpg,Mask,86,128,105,148
1073_jpg.rf.8589975c9489d2b112cb9f9caa8653f2.jpg,Mask,206,132,222,152
1074_jpg.rf.e13d60ccdb2101816d18af5dcd999a02.jpg,None,90,27,176,165
1075_jpg.rf.19cc10ef32ab35fe5123b508e895bbc4.jpg,None,126,19,173,118
1076_jpg.rf.edc2645a8bf9f747f5d7f9f385ab217a.jpg,Mask,123,95,178,157
1079_jpg.rf.9f0fdee9c34ef27270b03f5aee025b42.jpg,Mask,175,143,236,200
1080_jpg.rf.1c50587f027f09d74f190a0c5934d7ea.jpg,None,234,37,251,66
1080_jpg.rf.1c50587f027f09d74f190a0c5934d7ea.jpg,None,33,32,62,74
1080_jpg.rf.1c50587f027f09d74f190a0c5934d7ea.jpg,None,101,35,118,74
1080_jpg.rf.1c50587f027f09d74f190a0c5934d7ea.jpg,None,143,35,160,74
1080_jpg.rf.1c50587f027f09d74f190a0c5934d7ea.jpg,None,213,48,232,80
1080_jpg.rf.1c50587f027f09d74f190a0c5934d7ea.jpg,None,173,52,194,84
1081_jpg.rf.4c87693473194a5dae6c297c82d37f51.jpg,Mask,252,43,261,54
1081_jpg.rf.4c87693473194a5dae6c297c82d37f51.jpg,Mask,111,44,124,56
1081_jpg.rf.4c87693473194a5dae6c297c82d37f51.jpg,Mask,95,48,108,61
1081_jpg.rf.4c87693473194a5dae6c297c82d37f51.jpg,Mask,20,48,39,70
1081_jpg.rf.4c87693473194a5dae6c297c82d37f51.jpg,Mask,266,53,282,69
1081_jpg.rf.4c87693473194a5dae6c297c82d37f51.jpg,Mask,59,54,70,68
1081_jpg.rf.4c87693473194a5dae6c297c82d37f51.jpg,Mask,227,58,238,73
1081_jpg.rf.4c87693473194a5dae6c297c82d37f51.jpg,Mask,241,61,254,74
1081_jpg.rf.4c87693473194a5dae6c297c82d37f51.jpg,Mask,79,68,94,79
1082_jpg.rf.b66674a20c0dc7113fa7d381041b9f96.jpg,Mask,51,85,92,131
1082_jpg.rf.b66674a20c0dc7113fa7d381041b9f96.jpg,Mask,176,45,218,87
1082_jpg.rf.b66674a20c0dc7113fa7d381041b9f96.jpg,None,115,27,165,110
1083_jpg.rf.2319016d3bb791d1d289ea6029a9cf07.jpg,Mask,53,88,79,118
1083_jpg.rf.2319016d3bb791d1d289ea6029a9cf07.jpg,Mask,37,109,65,144
1083_jpg.rf.2319016d3bb791d1d289ea6029a9cf07.jpg,Mask,260,84,293,113
1084_jpg.rf.aea0375dfaf895d7af389ef1769ba887.jpg,Mask,76,50,241,222
1085_jpg.rf.81f1da7d038efdb0593c599f51867d01.jpg,None,192,99,208,124
1085_jpg.rf.81f1da7d038efdb0593c599f51867d01.jpg,None,155,104,170,131
1085_jpg.rf.81f1da7d038efdb0593c599f51867d01.jpg,Mask,280,109,294,127
1085_jpg.rf.81f1da7d038efdb0593c599f51867d01.jpg,Mask,98,112,113,128
1085_jpg.rf.81f1da7d038efdb0593c599f51867d01.jpg,None,126,114,141,139
1085_jpg.rf.81f1da7d038efdb0593c599f51867d01.jpg,None,39,129,61,151
1086_jpg.rf.9c5d86eea0989525fd46d59f2721acbe.jpg,None,10,116,23,142
1086_jpg.rf.9c5d86eea0989525fd46d59f2721acbe.jpg,None,75,141,86,157
1086_jpg.rf.9c5d86eea0989525fd46d59f2721acbe.jpg,None,114,143,125,158
1086_jpg.rf.9c5d86eea0989525fd46d59f2721acbe.jpg,None,134,150,144,164
1086_jpg.rf.9c5d86eea0989525fd46d59f2721acbe.jpg,None,170,159,179,173
1086_jpg.rf.9c5d86eea0989525fd46d59f2721acbe.jpg,None,209,160,217,175
1086_jpg.rf.9c5d86eea0989525fd46d59f2721acbe.jpg,None,243,166,251,179
1087_jpg.rf.e1e61ec9d7a31cd43cfc8307676b2c0b.jpg,None,167,68,222,143
1088_jpg.rf.10fa8fea8d7460aa6cf34fdadb60ad4c.jpg,Mask,160,116,174,128
1089_jpg.rf.78f2e09d4aa186a76593c7444c4f125d.jpg,Mask,0,138,27,178
1089_jpg.rf.78f2e09d4aa186a76593c7444c4f125d.jpg,Mask,235,161,266,197
1089_jpg.rf.78f2e09d4aa186a76593c7444c4f125d.jpg,Mask,63,171,91,207
1090_jpg.rf.dd86fd232cc3ad203efd0f2175535fd7.jpg,Mask,159,132,229,239
1091_jpg.rf.c9c699ad3dbb10a79221c827552c0c20.jpg,None,22,97,41,130
1091_jpg.rf.c9c699ad3dbb10a79221c827552c0c20.jpg,None,38,99,53,133
1091_jpg.rf.c9c699ad3dbb10a79221c827552c0c20.jpg,None,81,98,111,163
1091_jpg.rf.c9c699ad3dbb10a79221c827552c0c20.jpg,None,140,125,158,160
1091_jpg.rf.c9c699ad3dbb10a79221c827552c0c20.jpg,None,195,125,222,161
1091_jpg.rf.c9c699ad3dbb10a79221c827552c0c20.jpg,None,162,105,181,141
1091_jpg.rf.c9c699ad3dbb10a79221c827552c0c20.jpg,None,231,88,251,124
1091_jpg.rf.c9c699ad3dbb10a79221c827552c0c20.jpg,None,201,84,221,110
1091_jpg.rf.c9c699ad3dbb10a79221c827552c0c20.jpg,None,283,111,300,152
1091_jpg.rf.c9c699ad3dbb10a79221c827552c0c20.jpg,None,255,94,271,120
1091_jpg.rf.c9c699ad3dbb10a79221c827552c0c20.jpg,None,294,41,300,68
1091_jpg.rf.c9c699ad3dbb10a79221c827552c0c20.jpg,None,131,78,143,106
1092_jpg.rf.31ab65693d62963e7aa4cd8fd3f9694a.jpg,None,119,153,154,199
1093_jpg.rf.79bd29d572b900c3db63228f0fa2d579.jpg,None,265,79,290,122
1093_jpg.rf.79bd29d572b900c3db63228f0fa2d579.jpg,None,188,77,216,130
1093_jpg.rf.79bd29d572b900c3db63228f0fa2d579.jpg,Mask,216,134,255,186
1093_jpg.rf.79bd29d572b900c3db63228f0fa2d579.jpg,Mask,83,215,133,265
1093_jpg.rf.79bd29d572b900c3db63228f0fa2d579.jpg,Mask,15,229,67,275
1093_jpg.rf.79bd29d572b900c3db63228f0fa2d579.jpg,None,142,15,172,68
1093_jpg.rf.79bd29d572b900c3db63228f0fa2d579.jpg,None,202,28,229,65
1093_jpg.rf.79bd29d572b900c3db63228f0fa2d579.jpg,None,91,44,107,75
1093_jpg.rf.79bd29d572b900c3db63228f0fa2d579.jpg,None,52,52,79,97
1094_jpg.rf.dab0766e436635233e08c618ca80044d.jpg,Mask,86,87,96,97
1094_jpg.rf.dab0766e436635233e08c618ca80044d.jpg,None,122,56,138,82
1094_jpg.rf.dab0766e436635233e08c618ca80044d.jpg,None,176,62,186,81
1094_jpg.rf.dab0766e436635233e08c618ca80044d.jpg,None,223,37,232,56
1094_jpg.rf.dab0766e436635233e08c618ca80044d.jpg,Mask,258,52,270,62
1094_jpg.rf.dab0766e436635233e08c618ca80044d.jpg,None,36,68,45,81
1094_jpg.rf.dab0766e436635233e08c618ca80044d.jpg,None,33,88,44,106
1094_jpg.rf.dab0766e436635233e08c618ca80044d.jpg,None,84,140,102,174
1095_jpg.rf.7e8033dbd86040ce7fc6111d5f6462b9.jpg,Mask,224,98,259,131
1095_jpg.rf.7e8033dbd86040ce7fc6111d5f6462b9.jpg,Mask,154,112,185,137
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Mask,26,150,44,168
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Mask,98,138,109,151
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Mask,133,165,145,178
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Mask,159,140,171,150
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Mask,235,157,245,168
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Mask,213,124,220,128
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Mask,187,121,193,128
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Mask,195,125,200,130
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Helmet,155,125,172,138
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Helmet,128,143,150,158
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Helmet,94,121,113,136
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Helmet,23,121,56,148
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Helmet,224,136,256,157
1096_jpg.rf.6ebb088df8ed191cbbb132d8fa666cf2.jpg,Helmet,115,120,124,127
1097_jpg.rf.ab89757fdc7cc76ed9cb2e35381c36c2.jpg,Mask,165,108,217,164
1097_jpg.rf.ab89757fdc7cc76ed9cb2e35381c36c2.jpg,Mask,90,115,136,184
1098_jpg.rf.2956835170bb0f08f119142f1ad09e5e.jpg,Mask,53,46,69,66
1099_jpg.rf.c7f7f82839ff181961c2d38cf3a4bc17.jpg,Mask,156,55,177,76
1099_jpg.rf.c7f7f82839ff181961c2d38cf3a4bc17.jpg,Mask,89,59,100,78
1099_jpg.rf.c7f7f82839ff181961c2d38cf3a4bc17.jpg,Mask,205,61,224,79
1099_jpg.rf.c7f7f82839ff181961c2d38cf3a4bc17.jpg,None,115,65,129,92
1100_jpg.rf.46120902b2331883e02f26b4c3f72e4c.jpg,None,35,89,47,112
1100_jpg.rf.46120902b2331883e02f26b4c3f72e4c.jpg,None,17,95,27,115
1100_jpg.rf.46120902b2331883e02f26b4c3f72e4c.jpg,Mask,188,37,231,90
1101_jpg.rf.20a3f0a5b368525b7e4a472617402a07.jpg,None,85,147,96,160
1101_jpg.rf.20a3f0a5b368525b7e4a472617402a07.jpg,None,60,154,71,168
1101_jpg.rf.20a3f0a5b368525b7e4a472617402a07.jpg,None,112,165,122,180
1101_jpg.rf.20a3f0a5b368525b7e4a472617402a07.jpg,None,148,171,163,187
1101_jpg.rf.20a3f0a5b368525b7e4a472617402a07.jpg,None,180,175,194,194
1101_jpg.rf.20a3f0a5b368525b7e4a472617402a07.jpg,None,94,183,109,201
1102_jpg.rf.57dede64d7eb42f8b8d11644f1a526b3.jpg,None,103,65,138,148
1102_jpg.rf.57dede64d7eb42f8b8d11644f1a526b3.jpg,None,212,76,250,151
1102_jpg.rf.57dede64d7eb42f8b8d11644f1a526b3.jpg,None,155,55,190,115
1103_jpg.rf.5e177ba79e299862650ec68b6551a67d.jpg,None,128,122,146,165
1103_jpg.rf.5e177ba79e299862650ec68b6551a67d.jpg,None,34,130,48,163
1103_jpg.rf.5e177ba79e299862650ec68b6551a67d.jpg,Mask,184,134,210,160
1103_jpg.rf.5e177ba79e299862650ec68b6551a67d.jpg,None,60,140,79,176
1103_jpg.rf.5e177ba79e299862650ec68b6551a67d.jpg,None,13,153,35,191
1103_jpg.rf.5e177ba79e299862650ec68b6551a67d.jpg,None,208,45,256,119
1104_jpg.rf.c3b00667663ac22bbc3df86ae65b9584.jpg,Mask,146,55,158,66
1104_jpg.rf.c3b00667663ac22bbc3df86ae65b9584.jpg,Mask,244,53,269,81
1104_jpg.rf.c3b00667663ac22bbc3df86ae65b9584.jpg,Mask,94,64,103,75
1104_jpg.rf.c3b00667663ac22bbc3df86ae65b9584.jpg,None,59,61,76,86
1104_jpg.rf.c3b00667663ac22bbc3df86ae65b9584.jpg,Mask,29,73,38,81
1105_jpg.rf.48c58c3f28ded52334153c52ef536ab1.jpg,None,67,74,82,100
1106_jpg.rf.dcc79beb903db030ce76809d057d8249.jpg,Mask,108,155,160,209
1108_jpg.rf.0d2862ca7f5a40403216c028e780eede.jpg,Mask,200,92,209,101
1109_jpg.rf.0faade9056a3e7ebe47b2e1314d0b631.jpg,Mask,210,57,224,70
1109_jpg.rf.0faade9056a3e7ebe47b2e1314d0b631.jpg,Mask,273,68,285,80
